ts,match_id,room_id,turn_index,actor_id,enemy_id,chosen_action_kind,chosen_skill_id,chosen_action_group,dmg_to_enemy,heal_to_self,effect_applied,enemy_hp_after,actor_hp_after,battle_finished,winner_id,actor.level,actor.hp,actor.hp_pct,actor.power,actor.attack,actor.defense,actor.dmg_min,actor.dmg_max,actor.atk_boost_min,actor.atk_boost_max,actor.pct_damage,actor.pct_crit,actor.pct_evade,actor.pct_resist,actor.pct_escape,actor.pct_negate,enemy.level,enemy.hp,enemy.hp_pct,enemy.power,enemy.attack,enemy.defense,enemy.dmg_min,enemy.dmg_max,enemy.atk_boost_min,enemy.atk_boost_max,enemy.pct_damage,enemy.pct_crit,enemy.pct_evade,enemy.pct_resist,enemy.pct_escape,enemy.pct_negate,mask.num_specials_valid_off,mask.num_specials_valid_def,mask.num_support_valid,mask.num_masters_valid_off,mask.num_masters_valid_def,mask.num_masters_support
2025-08-24T18:37:48.093Z,room1-1756060642210,room1,15,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,18,12,false,,1,12,0.3,10,10,11,1,4,1,6,40,0,5,0,5,50,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:37:49.501Z,room1-1756060642210,room1,16,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,14,8,false,,1,8,0.2,10,10,11,1,4,1,6,40,0,5,0,5,50,1,18,0.45,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:37:50.941Z,room1-1756060642210,room1,17,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,13,6,false,,1,6,0.15,10,10,11,1,4,1,6,40,0,5,0,5,50,1,14,0.35,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:37:52.919Z,room1-1756060642210,room1,18,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,12,5,false,,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,1,13,0.325,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:37:54.373Z,room1-1756060642210,room1,19,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,8,5,false,,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,1,12,0.3,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:37:55.831Z,room1-1756060642210,room1,20,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,7,3,false,,1,3,0.075,10,10,11,1,4,1,6,40,0,5,0,5,50,1,8,0.2,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:37:58.095Z,room1-1756060642210,room1,21,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,5,2,false,,1,2,0.05,10,10,11,1,4,1,6,40,0,5,0,5,50,1,7,0.175,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:38:01.293Z,room1-1756060642210,room1,22,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,4,2,false,,1,2,0.05,10,10,11,1,4,1,6,40,0,5,0,5,50,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:38:06.060Z,room1-1756060642210,room1,23,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,3,2,false,,1,2,0.05,10,10,11,1,4,1,6,40,0,5,0,5,50,1,4,0.1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:33.537Z,room1-1756060770103,room1,1,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,40,40,false,,1,40,1,10,10,11,1,4,1,6,40,0,5,0,5,50,1,41,1.025,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:34.712Z,room1-1756060770103,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,37,40,false,,1,40,1,10,10,11,1,4,1,6,40,0,5,0,5,50,1,40,1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:35.891Z,room1-1756060770103,room1,3,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,35,37,false,,1,37,0.925,10,10,11,1,4,1,6,40,0,5,0,5,50,1,37,0.925,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:37.077Z,room1-1756060770103,room1,4,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,32,36,false,,1,36,0.9,10,10,11,1,4,1,6,40,0,5,0,5,50,1,35,0.875,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:38.297Z,room1-1756060770103,room1,5,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,32,36,false,,1,36,0.9,10,10,11,1,4,1,6,40,0,5,0,5,50,1,32,0.8,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:39.523Z,room1-1756060770103,room1,6,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,28,33,false,,1,33,0.825,10,10,11,1,4,1,6,40,0,5,0,5,50,1,32,0.8,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:40.691Z,room1-1756060770103,room1,7,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,26,30,false,,1,30,0.75,10,10,11,1,4,1,6,40,0,5,0,5,50,1,28,0.7,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:41.899Z,room1-1756060770103,room1,8,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,25,27,false,,1,27,0.675,10,10,11,1,4,1,6,40,0,5,0,5,50,1,26,0.65,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:43.128Z,room1-1756060770103,room1,9,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,24,23,false,,1,23,0.575,10,10,11,1,4,1,6,40,0,5,0,5,50,1,25,0.625,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:44.367Z,room1-1756060770103,room1,10,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,22,19,false,,1,19,0.475,10,10,11,1,4,1,6,40,0,5,0,5,50,1,24,0.6,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:45.541Z,room1-1756060770103,room1,11,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,21,17,false,,1,17,0.425,10,10,11,1,4,1,6,40,0,5,0,5,50,1,22,0.55,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:46.794Z,room1-1756060770103,room1,12,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,17,17,false,,1,17,0.425,10,10,11,1,4,1,6,40,0,5,0,5,50,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:48.064Z,room1-1756060770103,room1,13,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,14,14,false,,1,14,0.35,10,10,11,1,4,1,6,40,0,5,0,5,50,1,17,0.425,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:49.339Z,room1-1756060770103,room1,14,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,13,13,false,,1,13,0.325,10,10,11,1,4,1,6,40,0,5,0,5,50,1,14,0.35,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:50.792Z,room1-1756060770103,room1,15,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,9,9,false,,1,9,0.225,10,10,11,1,4,1,6,40,0,5,0,5,50,1,13,0.325,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:52.066Z,room1-1756060770103,room1,16,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,5,5,false,,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,1,9,0.225,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:39:54.710Z,room1-1756060770103,room1,17,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,2,1,false,,1,1,0.025,10,10,11,1,4,1,6,40,0,5,0,5,50,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:25.807Z,room1-1756060822390,room1,1,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,42,44,false,,1,44,1.1,10,10,11,1,4,1,6,40,0,5,0,5,50,1,44,1.1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:27.163Z,room1-1756060822390,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,39,44,false,,1,44,1.1,10,10,11,1,4,1,6,40,0,5,0,5,50,1,42,1.05,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:28.458Z,room1-1756060822390,room1,3,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,35,43,false,,1,43,1.075,10,10,11,1,4,1,6,40,0,5,0,5,50,1,39,0.975,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:29.788Z,room1-1756060822390,room1,4,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,31,39,false,,1,39,0.975,10,10,11,1,4,1,6,40,0,5,0,5,50,1,35,0.875,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:31.118Z,room1-1756060822390,room1,5,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,29,36,false,,1,36,0.9,10,10,11,1,4,1,6,40,0,5,0,5,50,1,31,0.775,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:32.460Z,room1-1756060822390,room1,6,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,26,32,false,,1,32,0.8,10,10,11,1,4,1,6,40,0,5,0,5,50,1,29,0.725,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:33.828Z,room1-1756060822390,room1,7,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,23,32,false,,1,32,0.8,10,10,11,1,4,1,6,40,0,5,0,5,50,1,26,0.65,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:35.256Z,room1-1756060822390,room1,8,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,19,29,false,,1,29,0.725,10,10,11,1,4,1,6,40,0,5,0,5,50,1,23,0.575,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:36.588Z,room1-1756060822390,room1,9,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,16,25,false,,1,25,0.625,10,10,11,1,4,1,6,40,0,5,0,5,50,1,19,0.475,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:37.967Z,room1-1756060822390,room1,10,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,16,25,false,,1,25,0.625,10,10,11,1,4,1,6,40,0,5,0,5,50,1,16,0.4,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:39.368Z,room1-1756060822390,room1,11,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,12,25,false,,1,25,0.625,10,10,11,1,4,1,6,40,0,5,0,5,50,1,16,0.4,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:40.781Z,room1-1756060822390,room1,12,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,10,21,false,,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,1,12,0.3,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:42.834Z,room1-1756060822390,room1,13,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,9,17,false,,1,17,0.425,10,10,11,1,4,1,6,40,0,5,0,5,50,1,10,0.25,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:44.257Z,room1-1756060822390,room1,14,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,6,15,false,,1,15,0.375,10,10,11,1,4,1,6,40,0,5,0,5,50,1,9,0.225,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:45.660Z,room1-1756060822390,room1,15,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,3,14,false,,1,14,0.35,10,10,11,1,4,1,6,40,0,5,0,5,50,1,6,0.15,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:48.363Z,room1-1756060822390,room1,16,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,2,13,false,,1,13,0.325,10,10,11,1,4,1,6,40,0,5,0,5,50,1,3,0.075,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:40:50.641Z,room1-1756060822390,room1,17,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,0,9,true,B,1,9,0.225,10,10,11,1,4,1,6,40,0,5,0,5,50,1,2,0.05,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:21.548Z,room1-1756060876669,room1,1,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,44,41,false,,1,41,1.025,10,10,11,1,4,1,6,40,0,5,0,5,50,1,44,1.1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:23.009Z,room1-1756060876669,room1,2,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,42,38,false,,1,38,0.95,10,10,11,1,4,1,6,40,0,5,0,5,50,1,44,1.1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:24.465Z,room1-1756060876669,room1,3,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,39,35,false,,1,35,0.875,10,10,11,1,4,1,6,40,0,5,0,5,50,1,42,1.05,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:26.041Z,room1-1756060876669,room1,4,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,35,34,false,,1,34,0.85,10,10,11,1,4,1,6,40,0,5,0,5,50,1,39,0.975,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:27.490Z,room1-1756060876669,room1,5,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,33,30,false,,1,30,0.75,10,10,11,1,4,1,6,40,0,5,0,5,50,1,35,0.875,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:29.065Z,room1-1756060876669,room1,6,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,33,28,false,,1,28,0.7,10,10,11,1,4,1,6,40,0,5,0,5,50,1,33,0.825,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:30.520Z,room1-1756060876669,room1,7,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,31,24,false,,1,24,0.6,10,10,11,1,4,1,6,40,0,5,0,5,50,1,33,0.825,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:31.974Z,room1-1756060876669,room1,8,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,30,23,false,,1,23,0.575,10,10,11,1,4,1,6,40,0,5,0,5,50,1,31,0.775,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:33.371Z,room1-1756060876669,room1,9,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,26,21,false,,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,1,30,0.75,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:34.866Z,room1-1756060876669,room1,10,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,22,21,false,,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,1,26,0.65,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:36.337Z,room1-1756060876669,room1,11,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,21,19,false,,1,19,0.475,10,10,11,1,4,1,6,40,0,5,0,5,50,1,22,0.55,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:37.837Z,room1-1756060876669,room1,12,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,19,16,false,,1,16,0.4,10,10,11,1,4,1,6,40,0,5,0,5,50,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:39.291Z,room1-1756060876669,room1,13,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,17,16,false,,1,16,0.4,10,10,11,1,4,1,6,40,0,5,0,5,50,1,19,0.475,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:40.755Z,room1-1756060876669,room1,14,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,14,16,false,,1,16,0.4,10,10,11,1,4,1,6,40,0,5,0,5,50,1,17,0.425,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:42.931Z,room1-1756060876669,room1,15,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,11,14,false,,1,14,0.35,10,10,11,1,4,1,6,40,0,5,0,5,50,1,14,0.35,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:44.534Z,room1-1756060876669,room1,16,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,11,11,false,,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:46.051Z,room1-1756060876669,room1,17,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,11,8,false,,1,8,0.2,10,10,11,1,4,1,6,40,0,5,0,5,50,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:47.583Z,room1-1756060876669,room1,18,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,11,6,false,,1,6,0.15,10,10,11,1,4,1,6,40,0,5,0,5,50,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:50.245Z,room1-1756060876669,room1,19,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,10,5,false,,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:52.610Z,room1-1756060876669,room1,20,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,7,3,false,,1,3,0.075,10,10,11,1,4,1,6,40,0,5,0,5,50,1,10,0.25,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:54.382Z,room1-1756060876669,room1,21,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,5,2,false,,1,2,0.05,10,10,11,1,4,1,6,40,0,5,0,5,50,1,7,0.175,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T18:41:57.223Z,room1-1756060876669,room1,22,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,4,2,false,,1,2,0.05,10,10,11,1,4,1,6,40,0,5,0,5,50,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:11:50.742Z,room1-1756062705294,room1,1,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,32,38,false,,1,38,0.95,8,10,10,1,8,1,8,70,6,0,5,0,20,1,39,0.975,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:11:52.417Z,room1-1756062705294,room1,2,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,25,36,false,,1,36,0.9,8,10,10,1,8,1,8,70,6,0,5,0,20,1,32,0.8,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:11:55.072Z,room1-1756062705294,room1,3,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,18,33,false,,1,33,0.825,8,10,10,1,8,1,8,70,6,0,5,0,20,1,25,0.625,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:11:56.717Z,room1-1756062705294,room1,4,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,12,30,false,,1,30,0.75,8,10,10,1,8,1,8,70,6,0,5,0,20,1,18,0.45,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:11:58.176Z,room1-1756062705294,room1,5,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,10,29,false,,1,29,0.725,8,10,10,1,8,1,8,70,6,0,5,0,20,1,12,0.3,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:11:59.563Z,room1-1756062705294,room1,6,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,10,25,false,,1,25,0.625,8,10,10,1,8,1,8,70,6,0,5,0,20,1,10,0.25,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:00.881Z,room1-1756062705294,room1,7,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,9,22,false,,1,22,0.55,8,10,10,1,8,1,8,70,6,0,5,0,20,1,10,0.25,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:02.276Z,room1-1756062705294,room1,8,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,3,21,false,,1,21,0.525,8,10,10,1,8,1,8,70,6,0,5,0,20,1,9,0.225,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:03.702Z,room1-1756062705294,room1,9,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,2,19,false,,1,19,0.475,8,10,10,1,8,1,8,70,6,0,5,0,20,1,3,0.075,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:05.133Z,room1-1756062705294,room1,10,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,0,17,true,B,1,17,0.425,8,10,10,1,8,1,8,70,6,0,5,0,20,1,2,0.05,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:34.147Z,room1-1756062750071,room1,1,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,37,39,false,,1,39,0.975,8,10,10,1,8,1,8,70,6,0,5,0,20,1,44,1.1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:35.630Z,room1-1756062750071,room1,2,playerB,playerA,BASIC_ATTACK,,offense,0,0,NONE,37,38,false,,1,38,0.95,8,10,10,1,8,1,8,70,6,0,5,0,20,1,37,0.925,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:37.317Z,room1-1756062750071,room1,3,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,35,34,false,,1,34,0.85,8,10,10,1,8,1,8,70,6,0,5,0,20,1,37,0.925,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:39.258Z,room1-1756062750071,room1,4,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,28,30,false,,1,30,0.75,8,10,10,1,8,1,8,70,6,0,5,0,20,1,35,0.875,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:41.258Z,room1-1756062750071,room1,5,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,21,29,false,,1,29,0.725,8,10,10,1,8,1,8,70,6,0,5,0,20,1,28,0.7,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:42.869Z,room1-1756062750071,room1,6,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,18,26,false,,1,26,0.65,8,10,10,1,8,1,8,70,6,0,5,0,20,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:44.423Z,room1-1756062750071,room1,7,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,11,22,false,,1,22,0.55,8,10,10,1,8,1,8,70,6,0,5,0,20,1,18,0.45,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:45.868Z,room1-1756062750071,room1,8,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,10,21,false,,1,21,0.525,8,10,10,1,8,1,8,70,6,0,5,0,20,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:47.733Z,room1-1756062750071,room1,9,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,4,20,false,,1,20,0.5,8,10,10,1,8,1,8,70,6,0,5,0,20,1,10,0.25,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:12:49.575Z,room1-1756062750071,room1,10,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,0,16,true,B,1,16,0.4,8,10,10,1,8,1,8,70,6,0,5,0,20,1,4,0.1,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:13:15.677Z,room1-1756062790261,room1,1,playerB,playerA,BASIC_ATTACK,,offense,7,0,DAMAGE,29,36,false,,1,36,0.9,8,10,10,1,8,1,8,70,6,0,5,0,20,1,36,0.9,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:13:17.099Z,room1-1756062790261,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,26,33,false,,1,33,0.825,8,10,10,1,8,1,8,70,6,0,5,0,20,1,29,0.725,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:13:18.595Z,room1-1756062790261,room1,3,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,21,31,false,,1,31,0.775,8,10,10,1,8,1,8,70,6,0,5,0,20,1,26,0.65,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
2025-08-24T19:13:19.992Z,room1-1756062790261,room1,4,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,19,28,false,,1,28,0.7,8,10,10,1,8,1,8,70,6,0,5,0,20,1,21,0.525,10,10,11,1,4,1,6,40,0,5,0,5,50,0,0,0,0,0,0
